Code,Cause,ISO3,Year,Sex,Age Group,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
710,Cervix uteri cancer,AUS,2014,FMLE,YEARS55-59,721031,39.9,5.53,1411.35,195.74
660,Liver cancer,AUS,2014,FMLE,YEARS55-59,721031,38.31,5.31,1287.65,178.58
870,Drug use disorders,AUS,2014,FMLE,YEARS55-59,721031,37.13,5.15,2198.3,304.88
770,Leukaemia,AUS,2014,FMLE,YEARS55-59,721031,31.88,4.42,1115.68,154.73
1270,Kidney diseases,AUS,2014,FMLE,YEARS55-59,721031,29.98,4.16,1784.38,247.48
640,Stomach cancer,AUS,2014,FMLE,YEARS55-59,721031,28.7,3.98,974.41,135.14
745,Kidney cancer,AUS,2014,FMLE,YEARS55-59,721031,25.51,3.54,891.93,123.7
1400,Congenital anomalies,AUS,2014,FMLE,YEARS55-59,721031,25.32,3.51,1210.02,167.82
720,Corpus uteri cancer,AUS,2014,FMLE,YEARS55-59,721031,22.8,3.16,889.24,123.33
1150,"Cardiomyopathy, myocarditis, endocarditis",AUS,2014,FMLE,YEARS55-59,721031,21.34,2.96,817.37,113.36
950,Alzheimer disease and other dementias,AUS,2014,FMLE,YEARS55-59,721031,20.25,2.81,1154.74,160.15
200,Acute hepatitis C,AUS,2014,FMLE,YEARS55-59,721031,20.25,2.81,675.82,93.73
390,Lower respiratory infections,AUS,2014,FMLE,YEARS55-59,721031,19.24,2.67,659.41,91.45
620,Mouth and oropharynx cancers,AUS,2014,FMLE,YEARS55-59,721031,19.13,2.65,665.61,92.31
1530,Road injury,AUS,2014,FMLE,YEARS55-59,721031,18.8,2.61,1671.6,231.83
630,Oesophagus cancer,AUS,2014,FMLE,YEARS55-59,721031,15.94,2.21,541.78,75.14
1550,Falls,AUS,2014,FMLE,YEARS55-59,721031,14.72,2.04,5405.36,749.67
1190,Asthma,AUS,2014,FMLE,YEARS55-59,721031,12.15,1.69,2533.41,351.36
860,Alcohol use disorders,AUS,2014,FMLE,YEARS55-59,721031,11.14,1.55,1688.85,234.23
980,Multiple sclerosis,AUS,2014,FMLE,YEARS55-59,721031,9.11,1.26,650.64,90.24
750,Bladder cancer,AUS,2014,FMLE,YEARS55-59,721031,7.44,1.03,276.93,38.41
752,Gallbladder and biliary tract cancer,AUS,2014,FMLE,YEARS55-59,721031,5.31,0.74,182.33,25.29
755,Mesothelioma,AUS,2014,FMLE,YEARS55-59,721031,5.31,0.74,182.25,25.28
1120,Hypertensive heart disease,AUS,2014,FMLE,YEARS55-59,721031,5.06,0.7,203.09,28.17
754,Thyroid cancer,AUS,2014,FMLE,YEARS55-59,721031,4.25,0.59,196.18,27.21
1330,Skin diseases,AUS,2014,FMLE,YEARS55-59,721031,4.05,0.56,1868.84,259.19
1350,Rheumatoid arthritis,AUS,2014,FMLE,YEARS55-59,721031,4.05,0.56,1336.34,185.34
970,Epilepsy,AUS,2014,FMLE,YEARS55-59,721031,4.05,0.56,578.74,80.27
1246,Gallbladder and biliary diseases,AUS,2014,FMLE,YEARS55-59,721031,4.05,0.56,819.33,113.63
1620,Interpersonal violence,AUS,2014,FMLE,YEARS55-59,721031,3.15,0.44,584.48,81.06
1242,Paralytic ileus and intestinal obstruction,AUS,2014,FMLE,YEARS55-59,721031,3.04,0.42,129.66,17.98
1220,Peptic ulcer disease,AUS,2014,FMLE,YEARS55-59,721031,3.04,0.42,127.71,17.71
110,Diarrhoeal diseases,AUS,2014,FMLE,YEARS55-59,721031,3.04,0.42,378.02,52.43
1570,Drowning,AUS,2014,FMLE,YEARS55-59,721031,2.1,0.29,92.37,12.81
1110,Rheumatic heart disease,AUS,2014,FMLE,YEARS55-59,721031,2.03,0.28,111.8,15.51
850,Schizophrenia,AUS,2014,FMLE,YEARS55-59,721031,2.03,0.28,2908.42,403.37
1575,Exposure to mechanical forces,AUS,2014,FMLE,YEARS55-59,721031,1.05,0.15,2805.91,389.15
1560,"Fire, heat and hot substances",AUS,2014,FMLE,YEARS55-59,721031,1.05,0.15,517.85,71.82
1540,Poisonings,AUS,2014,FMLE,YEARS55-59,721031,1.05,0.15,111.46,15.46
1380,Back and neck pain,AUS,2014,FMLE,YEARS55-59,721031,1.01,0.14,9103.15,1262.52
1248,Pancreatitis,AUS,2014,FMLE,YEARS55-59,721031,1.01,0.14,67.24,9.33
920,Idiopathic intellectual disability,AUS,2014,FMLE,YEARS55-59,721031,1.01,0.14,227.33,31.53
100,HIV/AIDS,AUS,2014,FMLE,YEARS55-59,721031,1.01,0.14,52.95,7.34
580,Iron-deficiency anaemia,AUS,2014,FMLE,YEARS55-59,721031,1.01,0.14,757.57,105.07
190,Acute hepatitis B,AUS,2014,FMLE,YEARS55-59,721031,0.96,0.13,46.95,6.51
1580,Natural disasters,AUS,2014,FMLE,YEARS55-59,721031,0.13,0.02,6.18,0.86
1630,Collective violence and legal intervention,AUS,2014,FMLE,YEARS55-59,721031,0.13,0.02,5.12,0.71
205,Acute hepatitis E,AUS,2014,FMLE,YEARS55-59,721031,0.05,0.01,2.59,0.36
220,Malaria,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.0,0.0
230,African trypanosomiasis,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.0,0.0
240,Chagas disease,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.55,0.08
250,Schistosomiasis,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.0,0.0
260,Leishmaniasis,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.0,0.0
270,Lymphatic filariasis,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.0,0.0
280,Onchocerciasis,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.0,0.0
285,Cysticercosis,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.0,0.0
295,Echinococcosis,AUS,2014,FMLE,YEARS55-59,721031,0.01,0.0,1.35,0.19
300,Dengue,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,16.7,2.32
310,Trachoma,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.07,0.01
315,Yellow fever,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.0,0.0
320,Rabies,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.0,0.0
340,Ascariasis,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.0,0.0
350,Trichuriasis,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.0,0.0
360,Hookworm disease,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.0,0.0
362,Food-bourne trematodes,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.0,0.0
365,Leprosy,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.0,0.0
130,Whooping cough,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.22,0.03
140,Diphtheria,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.0,0.0
150,Measles,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.0,0.0
160,Tetanus,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.0,0.0
170,Meningitis,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,28.11,3.9
180,Encephalitis,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,5.21,0.72
186,Acute hepatitis A,AUS,2014,FMLE,YEARS55-59,721031,0.02,0.0,14.31,1.98
400,Upper respiratory infections,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,491.19,68.12
410,Otitis media,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,70.61,9.79
420,Maternal conditions,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.0,0.0
490,Neonatal conditions,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,998.81,138.53
550,Protein-energy malnutrition,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,169.47,23.5
560,Iodine deficiency,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,22.83,3.17
570,Vitamin A deficiency,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.0,0.0
30,Tuberculosis,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,5.82,0.81
50,Syphilis,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.32,0.04
60,Chlamydia,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,9.42,1.31
70,Gonorrhoea,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,1.4,0.19
80,Trichomoniasis,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,32.9,4.56
85,Genital herpes,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,40.17,5.57
811,Thalassaemias,AUS,2014,FMLE,YEARS55-59,721031,0.01,0.0,15.99,2.22
812,Sickle cell disorders and trait,AUS,2014,FMLE,YEARS55-59,721031,0.01,0.0,3.6,0.5
830,Depressive disorders,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,7859.26,1090.0
840,Bipolar disorder,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,2260.22,313.47
753,Larynx cancer,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,8.31,1.15
740,Prostate cancer,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.0,0.0
742,Testicular cancer,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.0,0.0
1470,Oral conditions,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,5213.02,723.0
1505,Sudden infant death syndrome,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.0,0.0
1360,Osteoarthritis,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,8824.34,1223.85
1370,Gout,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,235.03,32.6
960,Parkinson disease,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,133.92,18.57
880,Anxiety disorders,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,4897.62,679.25
890,Eating disorders,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.0,0.0
900,Autism and Asperger syndrome,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,156.54,21.71
910,Childhood behavioural disorders,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,45.7,6.34
990,Migraine,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,3289.35,456.2
1000,Non-migraine headache,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,720.63,99.94
1030,Glaucoma,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,67.65,9.38
1040,Cataracts,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,328.84,45.61
1050,Uncorrected refractive errors,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,1873.7,259.86
1060,Macular degeneration,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,79.42,11.01
1070,Other vision loss,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,669.87,92.9
1080,Other hearing loss,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,3245.36,450.1
1244,Inflammatory bowel disease,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,251.77,34.92
1280,Benign prostatic hyperplasia,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.0,0.0
1290,Urolithiasis,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,33.53,4.65
1310,Infertility,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,0.0,0.0
1320,Gynecological diseases,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,2871.66,398.27
1240,Appendicitis,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,10.96,1.52
1241,Gastritis and duodenitis,AUS,2014,FMLE,YEARS55-59,721031,0.0,0.0,237.76,32.98
1130,Ischaemic heart disease,AUS,2015,MLE,YEARS70-74,413963,1139.67,275.31,24305.38,5871.39
680,"Trachea, bronchus, lung cancers",AUS,2015,MLE,YEARS70-74,413963,883.87,213.51,17787.97,4297.0
1180,Chronic obstructive pulmonary disease,AUS,2015,MLE,YEARS70-74,413963,482.24,116.49,13863.55,3348.98
650,Colon and rectum cancers,AUS,2015,MLE,YEARS70-74,413963,386.55,93.38,8421.12,2034.27
740,Prostate cancer,AUS,2015,MLE,YEARS70-74,413963,374.39,90.44,9793.95,2365.9
1140,Stroke,AUS,2015,MLE,YEARS70-74,413963,354.84,85.72,8714.7,2105.19
800,Diabetes mellitus,AUS,2015,MLE,YEARS70-74,413963,266.11,64.28,13869.68,3350.46
950,Alzheimer disease and other dementias,AUS,2015,MLE,YEARS70-74,413963,257.67,62.24,7458.05,1801.62
760,"Lymphomas, multiple myeloma",AUS,2015,MLE,YEARS70-74,413963,226.68,54.76,4935.13,1192.17
670,Pancreas cancer,AUS,2015,MLE,YEARS70-74,413963,210.2,50.78,4204.95,1015.78
690,Melanoma and other skin cancers,AUS,2015,MLE,YEARS70-74,413963,202.96,49.03,4617.79,1115.51
660,Liver cancer,AUS,2015,MLE,YEARS70-74,413963,174.19,42.08,3483.45,841.49
630,Oesophagus cancer,AUS,2015,MLE,YEARS70-74,413963,167.25,40.4,3350.35,809.34
770,Leukaemia,AUS,2015,MLE,YEARS70-74,413963,147.91,35.73,3100.35,748.94
1150,"Cardiomyopathy, myocarditis, endocarditis",AUS,2015,MLE,YEARS70-74,413963,119.85,28.95,2685.31,648.68
1270,Kidney diseases,AUS,2015,MLE,YEARS70-74,413963,108.19,26.14,3305.73,798.56
751,Brain and nervous system cancers,AUS,2015,MLE,YEARS70-74,413963,107.12,25.88,2150.88,519.58
755,Mesothelioma,AUS,2015,MLE,YEARS70-74,413963,106.82,25.8,2160.89,522.0
640,Stomach cancer,AUS,2015,MLE,YEARS70-74,413963,103.64,25.04,2127.44,513.92
1230,Cirrhosis of the liver,AUS,2015,MLE,YEARS70-74,413963,98.88,23.89,1992.37,481.29
745,Kidney cancer,AUS,2015,MLE,YEARS70-74,413963,97.14,23.47,2035.11,491.62
960,Parkinson disease,AUS,2015,MLE,YEARS70-74,413963,96.88,23.4,2747.81,663.78
750,Bladder cancer,AUS,2015,MLE,YEARS70-74,413963,93.87,22.68,2062.55,498.25
620,Mouth and oropharynx cancers,AUS,2015,MLE,YEARS70-74,413963,88.51,21.38,1820.07,439.67
1610,Self-harm,AUS,2015,MLE,YEARS70-74,413963,79.87,19.29,1707.48,412.47
390,Lower respiratory infections,AUS,2015,MLE,YEARS70-74,413963,77.9,18.82,1571.26,379.57
1550,Falls,AUS,2015,MLE,YEARS70-74,413963,66.72,16.12,6331.42,1529.47
1120,Hypertensive heart disease,AUS,2015,MLE,YEARS70-74,413963,47.94,11.58,1129.11,272.76
1530,Road injury,AUS,2015,MLE,YEARS70-74,413963,36.81,8.89,1638.03,395.69
860,Alcohol use disorders,AUS,2015,MLE,YEARS70-74,413963,28.96,7.0,1487.32,359.29
753,Larynx cancer,AUS,2015,MLE,YEARS70-74,413963,24.82,6.0,546.35,131.98
752,Gallbladder and biliary tract cancer,AUS,2015,MLE,YEARS70-74,413963,22.66,5.47,458.92,110.86
1242,Paralytic ileus and intestinal obstruction,AUS,2015,MLE,YEARS70-74,413963,18.98,4.58,409.39,98.9
1330,Skin diseases,AUS,2015,MLE,YEARS70-74,413963,15.98,3.86,1476.92,356.78
870,Drug use disorders,AUS,2015,MLE,YEARS70-74,413963,15.94,3.85,526.02,127.07
754,Thyroid cancer,AUS,2015,MLE,YEARS70-74,413963,14.03,3.39,302.78,73.14
1400,Congenital anomalies,AUS,2015,MLE,YEARS70-74,413963,12.98,3.14,372.92,90.09
1246,Gallbladder and biliary diseases,AUS,2015,MLE,YEARS70-74,413963,12.98,3.14,521.04,125.87
1110,Rheumatic heart disease,AUS,2015,MLE,YEARS70-74,413963,12.98,3.14,303.0,73.19
970,Epilepsy,AUS,2015,MLE,YEARS70-74,413963,10.99,2.65,611.93,147.82
1190,Asthma,AUS,2015,MLE,YEARS70-74,413963,8.99,2.17,1015.04,245.2
1248,Pancreatitis,AUS,2015,MLE,YEARS70-74,413963,8.99,2.17,214.22,51.75
1350,Rheumatoid arthritis,AUS,2015,MLE,YEARS70-74,413963,7.99,1.93,636.54,153.77
700,Breast cancer,AUS,2015,MLE,YEARS70-74,413963,7.55,1.82,161.35,38.98
110,Diarrhoeal diseases,AUS,2015,MLE,YEARS70-74,413963,6.99,1.69,480.78,116.14
200,Acute hepatitis C,AUS,2015,MLE,YEARS70-74,413963,6.99,1.69,139.0,33.58
1220,Peptic ulcer disease,AUS,2015,MLE,YEARS70-74,413963,6.99,1.69,163.83,39.58
1570,Drowning,AUS,2015,MLE,YEARS70-74,413963,6.07,1.47,127.56,30.81
980,Multiple sclerosis,AUS,2015,MLE,YEARS70-74,413963,5.99,1.45,205.97,49.76
550,Protein-energy malnutrition,AUS,2015,MLE,YEARS70-74,413963,5.99,1.45,205.1,49.55
580,Iron-deficiency anaemia,AUS,2015,MLE,YEARS70-74,413963,5.99,1.45,238.15,57.53
1244,Inflammatory bowel disease,AUS,2015,MLE,YEARS70-74,413963,4.99,1.21,212.49,51.33
1575,Exposure to mechanical forces,AUS,2015,MLE,YEARS70-74,413963,4.04,0.98,4470.49,1079.93
1560,"Fire, heat and hot substances",AUS,2015,MLE,YEARS70-74,413963,3.03,0.73,453.6,109.58
100,HIV/AIDS,AUS,2015,MLE,YEARS70-74,413963,2.02,0.49,74.45,17.98
30,Tuberculosis,AUS,2015,MLE,YEARS70-74,413963,2.0,0.48,64.27,15.53
850,Schizophrenia,AUS,2015,MLE,YEARS70-74,413963,2.0,0.48,799.09,193.03
1360,Osteoarthritis,AUS,2015,MLE,YEARS70-74,413963,2.0,0.48,4917.99,1188.03
1240,Appendicitis,AUS,2015,MLE,YEARS70-74,413963,2.0,0.48,43.9,10.6
1620,Interpersonal violence,AUS,2015,MLE,YEARS70-74,413963,1.96,0.47,679.84,164.23
190,Acute hepatitis B,AUS,2015,MLE,YEARS70-74,413963,1.94,0.47,47.81,11.55
742,Testicular cancer,AUS,2015,MLE,YEARS70-74,413963,1.11,0.27,24.92,6.02
1370,Gout,AUS,2015,MLE,YEARS70-74,413963,1.0,0.24,1511.9,365.23
1380,Back and neck pain,AUS,2015,MLE,YEARS70-74,413963,1.0,0.24,4942.27,1193.89
1540,Poisonings,AUS,2015,MLE,YEARS70-74,413963,1.01,0.24,56.67,13.69
1280,Benign prostatic hyperplasia,AUS,2015,MLE,YEARS70-74,413963,1.0,0.24,1564.25,377.87
186,Acute hepatitis A,AUS,2015,MLE,YEARS70-74,413963,0.75,0.18,17.65,4.26
1580,Natural disasters,AUS,2015,MLE,YEARS70-74,413963,0.29,0.07,7.72,1.86
1630,Collective violence and legal intervention,AUS,2015,MLE,YEARS70-74,413963,0.1,0.02,2.55,0.62
205,Acute hepatitis E,AUS,2015,MLE,YEARS70-74,413963,0.06,0.01,2.06,0.5
220,Malaria,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
230,African trypanosomiasis,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
240,Chagas disease,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.62,0.15
250,Schistosomiasis,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
260,Leishmaniasis,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
270,Lymphatic filariasis,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
280,Onchocerciasis,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
285,Cysticercosis,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
295,Echinococcosis,AUS,2015,MLE,YEARS70-74,413963,0.02,0.0,1.28,0.31
300,Dengue,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,9.44,2.28
310,Trachoma,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.11,0.03
315,Yellow fever,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
320,Rabies,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.02,0.0
340,Ascariasis,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
350,Trichuriasis,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
360,Hookworm disease,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
362,Food-bourne trematodes,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
365,Leprosy,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
560,Iodine deficiency,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,8.31,2.01
570,Vitamin A deficiency,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
400,Upper respiratory infections,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,267.11,64.53
410,Otitis media,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,26.02,6.29
420,Maternal conditions,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
490,Neonatal conditions,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,210.54,50.86
50,Syphilis,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,1.28,0.31
60,Chlamydia,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
70,Gonorrhoea,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
80,Trichomoniasis,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.4,0.1
85,Genital herpes,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,11.58,2.8
130,Whooping cough,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
140,Diphtheria,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
150,Measles,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
160,Tetanus,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
170,Meningitis,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,9.23,2.23
180,Encephalitis,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,1.11,0.27
710,Cervix uteri cancer,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
720,Corpus uteri cancer,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
730,Ovary cancer,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
880,Anxiety disorders,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,1047.37,253.01
890,Eating disorders,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
900,Autism and Asperger syndrome,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,303.21,73.25
910,Childhood behavioural disorders,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,7.52,1.82
920,Idiopathic intellectual disability,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,54.68,13.21
811,Thalassaemias,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,3.66,0.88
812,Sickle cell disorders and trait,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.94,0.23
830,Depressive disorders,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,2837.62,685.48
840,Bipolar disorder,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,825.35,199.38
1290,Urolithiasis,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,47.56,11.49
1310,Infertility,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
1320,Gynecological diseases,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
1470,Oral conditions,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,3012.68,727.77
1505,Sudden infant death syndrome,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,0.0,0.0
1241,Gastritis and duodenitis,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,120.65,29.15
990,Migraine,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,632.77,152.86
1000,Non-migraine headache,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,240.61,58.12
1030,Glaucoma,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,154.04,37.21
1040,Cataracts,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,419.97,101.45
1050,Uncorrected refractive errors,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,1785.54,431.33
1060,Macular degeneration,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,174.63,42.18
1070,Other vision loss,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,864.99,208.95
1080,Other hearing loss,AUS,2015,MLE,YEARS70-74,413963,0.0,0.0,9599.78,2318.99
1130,Ischaemic heart disease,AUS,2015,MLE,YEARS75-79,302297,1412.48,467.25,23824.11,7881.03
680,"Trachea, bronchus, lung cancers",AUS,2015,MLE,YEARS75-79,302297,835.59,276.41,13345.86,4414.82
1180,Chronic obstructive pulmonary disease,AUS,2015,MLE,YEARS75-79,302297,676.27,223.71,14955.65,4947.34
1140,Stroke,AUS,2015,MLE,YEARS75-79,302297,550.5,182.11,10420.27,3447.03
740,Prostate cancer,AUS,2015,MLE,YEARS75-79,302297,536.86,177.59,10531.97,3483.98
950,Alzheimer disease and other dementias,AUS,2015,MLE,YEARS75-79,302297,520.98,172.34,11313.91,3742.65
650,Colon and rectum cancers,AUS,2015,MLE,YEARS75-79,302297,503.82,166.66,8672.45,2868.85
800,Diabetes mellitus,AUS,2015,MLE,YEARS75-79,302297,335.1,110.85,12363.62,4089.89
760,"Lymphomas, multiple myeloma",AUS,2015,MLE,YEARS75-79,302297,295.29,97.68,5116.84,1692.65
670,Pancreas cancer,AUS,2015,MLE,YEARS75-79,302297,219.35,72.56,3479.45,1151.0
690,Melanoma and other skin cancers,AUS,2015,MLE,YEARS75-79,302297,212.87,70.42,3849.6,1273.45
770,Leukaemia,AUS,2015,MLE,YEARS75-79,302297,199.51,66.0,3291.22,1088.74
960,Parkinson disease,AUS,2015,MLE,YEARS75-79,302297,180.1,59.58,3767.66,1246.34
1270,Kidney diseases,AUS,2015,MLE,YEARS75-79,302297,170.86,56.52,3942.73,1304.26
630,Oesophagus cancer,AUS,2015,MLE,YEARS75-79,302297,165.97,54.9,2636.95,872.3
660,Liver cancer,AUS,2015,MLE,YEARS75-79,302297,162.23,53.67,2573.99,851.48
390,Lower respiratory infections,AUS,2015,MLE,YEARS75-79,302297,134.31,44.43,2128.91,704.24
755,Mesothelioma,AUS,2015,MLE,YEARS75-79,302297,126.98,42.01,2049.97,678.13
750,Bladder cancer,AUS,2015,MLE,YEARS75-79,302297,124.75,41.27,2173.28,718.92
640,Stomach cancer,AUS,2015,MLE,YEARS75-79,302297,114.79,37.97,1871.91,619.23
1550,Falls,AUS,2015,MLE,YEARS75-79,302297,112.3,37.15,6781.97,2243.48
751,Brain and nervous system cancers,AUS,2015,MLE,YEARS75-79,302297,107.23,35.47,1703.41,563.49
745,Kidney cancer,AUS,2015,MLE,YEARS75-79,302297,105.85,35.02,1743.48,576.74
1150,"Cardiomyopathy, myocarditis, endocarditis",AUS,2015,MLE,YEARS75-79,302297,105.82,35.01,1932.26,639.19
620,Mouth and oropharynx cancers,AUS,2015,MLE,YEARS75-79,302297,90.27,29.86,1469.5,486.11
1120,Hypertensive heart disease,AUS,2015,MLE,YEARS75-79,302297,64.1,21.2,1174.06,388.38
1610,Self-harm,AUS,2015,MLE,YEARS75-79,302297,60.7,20.08,1038.77,343.63
1230,Cirrhosis of the liver,AUS,2015,MLE,YEARS75-79,302297,52.91,17.5,853.57,282.36
